center,in_degree,out_degree,total_degree,weighted_in_degree,weighted_out_degree,weighted_total_degree,betweenness_centrality,pagerank,source_trips,source_delayed_trips,source_avg_delay_ratio,destination_trips,destination_delayed_trips,destination_avg_delay_ratio,total_trips_handled,total_delayed_trips_handled,hub_delay_rate,weighted_total_degree_scaled,betweenness_centrality_scaled,pagerank_scaled,hub_delay_rate_scaled,total_delayed_trips_handled_scaled,bottleneck_score
IND000000AFR,0,1,1,0,8,8,0.0,0.00011567822643110314,8.0,8.0,2.0615530303030303,0.0,0.0,0.0,8.0,8.0,1.0,0.0035175879396984926,0.0,0.0,1.0,0.00414722654224987,0.1515014809662621
IND000000AFT,5,8,13,172,84,256,0.0048455127924456705,0.0015982860802707223,84.0,84.0,3.1776892622771107,172.0,172.0,2.8810764377521343,256.0,256.0,1.0,0.12814070351758794,0.0220022871524233,0.07717696247183088,1.0,0.13271124935199585,0.22287782756466837
IND400072AAB,11,11,22,234,300,534,0.005096989588073895,0.002990959802402682,300.0,300.0,2.974511017429647,234.0,234.0,2.8919769744654498,534.0,534.0,1.0,0.2678391959798995,0.023144181706537304,0.1496724152040745,1.0,0.27682737169517885,0.2942044332167009
IND400701AAA,1,2,3,1,18,19,0.0008111125706029161,0.00013186114394433238,18.0,18.0,2.950980392156863,1.0,1.0,2.9473684210526314,19.0,19.0,1.0,0.009045226130653268,0.003683063579807002,0.000842399704256749,1.0,0.009849663037843442,0.15482800182414294
IND400706AAA,1,1,2,2,2,4,0.0,0.0001480440614575616,2.0,2.0,4.712121212121212,2.0,2.0,3.511111111111111,4.0,4.0,1.0,0.0015075376884422112,0.0,0.0016847994085134963,1.0,0.002073613271124935,0.151024886294482
IND410206AAA,2,1,3,19,13,32,0.00040245486521593173,0.0002539132906685934,13.0,13.0,2.363636363636364,19.0,19.0,4.211236802413273,32.0,32.0,1.0,0.015577889447236183,0.0018274490006869647,0.007195808613396154,1.0,0.01658890616899948,0.15827883226000994
IND410206AAB,1,1,2,1,36,37,0.0,0.00013186114394433238,36.0,36.0,2.303308823529412,1.0,1.0,3.117647058823529,37.0,37.0,1.0,0.018090452261306535,0.0,0.000842399704256749,1.0,0.01918092275790565,0.1575682314198638
IND410209AAA,1,0,1,40,0,40,0.0,0.0007629949269602724,0.0,0.0,0.0,40.0,40.0,2.2857142857142856,40.0,40.0,1.0,0.019597989949748748,0.0,0.033695988170269926,1.0,0.020736132711249352,0.16474911502817857
IND410210AAA,1,0,1,13,0,13,0.0,0.00032605615410308324,0.0,0.0,0.0,13.0,13.0,2.875,13.0,13.0,1.0,0.006030150753768845,0.0,0.010951196155337729,1.0,0.00673924313115604,0.15470866338918315
IND110014AAA,1,1,2,9,11,20,0.0,0.0017606844916072562,11.0,11.0,3.4285714285714284,9.0,9.0,2.0,20.0,20.0,1.0,0.00954773869346734,0.0,0.08563059103230689,1.0,0.010368066355624676,0.17106826283317192
IND110020AAB,1,1,2,9,4,13,0.0,0.00027790019207713635,4.0,4.0,3.937747035573123,9.0,9.0,3.4615384615384617,13.0,13.0,1.0,0.006030150753768845,0.0,0.008444443702592765,1.0,0.00673924313115604,0.15420731289863415
IND110037AAM,21,24,45,189,256,445,0.04133064983259041,0.005423403825795427,256.0,248.0,2.7681071632293257,189.0,189.0,2.5044809513296857,445.0,437.0,0.9820224719101124,0.22311557788944725,0.18767236095850348,0.2762929781682032,0.9820224719101124,0.22654224987039917,0.33924028861270505
IND110035AAC,1,1,2,36,3,39,0.0,0.000764566089015236,3.0,3.0,1.6666666666666667,36.0,33.0,2.2857142857142856,39.0,36.0,0.9230769230769231,0.019095477386934675,0.0,0.03377777481037105,0.9230769230769231,0.01866251944012442,0.15279034068636502
IND201301AAD,1,1,2,3,2,5,0.0,0.0001697522149797809,2.0,2.0,5.252123552123551,3.0,3.0,4.567567567567568,5.0,5.0,1.0,0.0020100502512562816,0.0,0.002814814567530923,1.0,0.002592016588906169,0.15145427796465616
IND202001AAB,4,4,8,35,21,56,0.003163931509524555,0.0011762865644215734,21.0,21.0,2.3765874047124047,35.0,35.0,4.468655733641194,56.0,56.0,1.0,0.02763819095477387,0.014366638286806236,0.05520983157239908,1.0,0.029030585795749093,0.1758977614942372
IND226004AAC,1,0,1,1,0,1,0.0,0.00013370288928066237,0.0,0.0,0.0,1.0,1.0,1.8293333333333333,1.0,1.0,1.0,0.0,0.0,0.0009382715225103068,1.0,0.0005184033177812338,0.15026541480216926
IND250002AAC,2,0,2,3,0,3,0.0,0.0001741018456474978,0.0,0.0,0.0,3.0,2.0,7.174592391304348,3.0,2.0,0.6666666666666666,0.0010050251256281408,0.0,0.0030412340364008245,0.6666666666666666,0.0010368066355624676,0.10101502408402156
IND282001AAA,2,2,4,13,12,25,0.0,0.0003995883958850103,12.0,12.0,1.7617167898839194,13.0,13.0,2.2852975926746417,25.0,25.0,1.0,0.01206030150753769,0.0,0.014778907609702702,1.0,0.012960082944530845,0.15791486934050458
IND282001AAC,1,1,2,1,2,3,0.0,0.00013370288928066237,2.0,2.0,1.7530120481927711,1.0,1.0,2.1059602649006623,3.0,3.0,1.0,0.0010050251256281408,0.0,0.0009382715225103068,1.0,0.0015552099533437014,0.15067219207891064
IND781018AAB,17,15,32,90,90,180,0.044541680004588025,0.004550112646320872,90.0,78.0,2.038097109995895,90.0,76.0,2.6990439635028887,180.0,154.0,0.8555555555555555,0.0899497487437186,0.20225286273935372,0.23083391735806166,0.8555555555555555,0.07983411093831,0.25952588631646023
IND811399AAA,1,2,3,11,50,61,0.00026524352315761686,0.00031394951777625487,50.0,50.0,2.387104545190689,11.0,8.0,2.1333333333333333,61.0,58.0,0.9508196721311475,0.030150753768844223,0.001204405893001212,0.010320986747613378,0.9508196721311475,0.03006739243131156,0.1570360469493529
IND110039AAA,1,1,2,4,3,7,0.0,0.0003995431451742716,3.0,3.0,3.733333333333333,4.0,2.0,1.738095238095238,7.0,5.0,0.7142857142857143,0.003015075376884422,0.0,0.014776552089734656,0.7142857142857143,0.002592016588906169,0.1112407388933611
IND110078AAA,1,1,2,33,14,47,0.0,0.0012448759408669823,14.0,14.0,2.732919254658385,33.0,31.0,1.7,47.0,45.0,0.9574468085106383,0.02311557788944724,0.0,0.05878024280297808,0.9574468085106383,0.02332814930015552,0.1646511867045765
IND110044AAB,2,6,8,50,172,222,0.0026061658663786604,0.0004235840175823202,172.0,171.0,1.9034266903598367,50.0,49.0,2.4462027914614124,222.0,220.0,0.990990990990991,0.11105527638190955,0.011833961071840522,0.016027996632417312,0.990990990990991,0.11404872991187144,0.19968386682535033
IND110005AAA,1,0,1,2,0,2,0.0,0.0001518661737421097,0.0,0.0,0.0,2.0,2.0,2.6538461538461537,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0018837589753225902,1.0,0.0010368066355624676,0.1506579009311024
IND110046AAA,1,0,1,1,0,1,0.0,0.0001337722000866064,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0009418794876612947,1.0,0.0005184033177812338,0.15026613639519945
IND110077AAA,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND110083AAA,1,1,2,3,1,4,0.0,0.00032857691548847953,1.0,1.0,2.9411764705882355,3.0,3.0,4.0,4.0,4.0,1.0,0.0015075376884422112,0.0,0.011082414067300993,1.0,0.002073613271124935,0.1529044092262395
IND110085AAA,1,0,1,1,0,1,0.0,0.00018664445611689525,0.0,0.0,0.0,1.0,1.0,2.076923076923077,1.0,1.0,1.0,0.0,0.0,0.003694138022433663,1.0,0.0005184033177812338,0.15081658810215393
IND110087AAA,1,0,1,3,0,3,0.0,0.00032857691548847953,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.6666666666666666,0.0010050251256281408,0.0,0.011082414067300993,0.6666666666666666,0.0010368066355624676,0.1026232600902016
IND110093AAA,1,1,2,1,1,2,0.0,0.00015757159550555824,1.0,1.0,3.2222222222222223,1.0,1.0,3.25,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0021807539765181455,1.0,0.0010368066355624676,0.1507172999313415
IND121001AAA,1,1,2,24,27,51,0.0,0.0005524677927298209,27.0,26.0,1.9,24.0,24.0,1.809090909090909,51.0,50.0,0.9803921568627451,0.025125628140703522,0.0,0.022737025086587734,0.9803921568627451,0.02592016588906169,0.16177566046526443
IND121002AAA,1,1,2,1,1,2,0.0,0.0001338777916935497,1.0,1.0,19.08333333333333,1.0,1.0,2.909090909090909,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0009473760452744897,1.0,0.0010368066355624676,0.15047062434509278
IND121004AAA,1,1,2,23,10,33,0.0,0.0005342682274673743,10.0,10.0,2.3833333333333333,23.0,23.0,1.75,33.0,33.0,1.0,0.016080402010050253,0.0,0.02178964904131325,1.0,0.017107309486780714,0.16094412673379233
IND121004AAC,1,1,2,9,6,15,0.0,0.0002794743137931223,6.0,6.0,4.095588235294118,9.0,9.0,1.8461538461538465,15.0,15.0,1.0,0.007035175879396985,0.0,0.008526384407470403,1.0,0.0077760497667185065,0.15463047831635107
IND121102AAA,1,1,2,41,12,53,0.0,0.0008618604021914125,12.0,12.0,3.992857142857143,41.0,41.0,1.9310344827586208,53.0,53.0,1.0,0.026130653266331662,0.0,0.03884241785625405,1.0,0.027475375842405392,0.16842245326419453
IND122001AAD,1,1,2,3,10,13,0.0,0.00023132266180725836,10.0,9.0,1.8872549019607843,3.0,3.0,3.2,13.0,12.0,0.9230769230769231,0.006030150753768845,0.0,0.006019856313311472,0.9230769230769231,0.006220839813374806,0.1421061733846492
IND122050AAA,2,0,2,11,0,11,0.0,0.00035094162254539405,0.0,0.0,0.0,11.0,10.0,3.305696416497634,11.0,10.0,0.9090909090909091,0.005025125628140704,0.0,0.012246606036711467,0.9090909090909091,0.005184033177812338,0.14084684395468566
IND122101AAC,1,0,1,1,0,1,0.0,0.00015422637155648822,0.0,0.0,0.0,1.0,1.0,1.375,1.0,1.0,1.0,0.0,0.0,0.002006618771103824,1.0,0.0005184033177812338,0.15047908425188797
IND122001AAJ,1,1,2,19,13,32,0.0012128376899163712,0.0007646155648829432,13.0,0.0,0.7758620689655172,19.0,19.0,1.8235294117647056,32.0,19.0,0.59375,0.015577889447236183,0.005507198983031253,0.03378035027034546,0.59375,0.009849663037843442,0.10256729161731247
IND507123AAA,1,1,2,13,12,25,0.0012106484522089408,0.0007641641685123959,12.0,11.0,1.424142031940197,13.0,0.0,0.7758620689655172,25.0,11.0,0.44,0.01206030150753769,0.0054972581906431095,0.0337568528899293,0.44,0.005702436495593571,0.0779961259768701
IND122002AAD,0,1,1,0,2,2,0.0,0.00011567822643110314,2.0,2.0,2.285,0.0,0.0,0.0,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0,1.0,0.0010368066355624676,0.15028114913603788
IND122503AAA,1,1,2,2,2,4,0.0004039143570208854,0.0002140096090239455,2.0,2.0,4.5997150997151,2.0,2.0,2.285,4.0,4.0,1.0,0.0015075376884422112,0.0018340761956123941,0.005118627561912247,1.0,0.002073613271124935,0.15217017097406485
IND122004AAA,0,2,2,0,44,44,0.0,0.00011567822643110314,44.0,44.0,1.6911764705882353,0.0,0.0,0.0,44.0,44.0,1.0,0.021608040201005027,0.0,0.0,1.0,0.022809745982374285,0.1588234719476074
IND122413AAE,1,0,1,43,0,43,0.0,0.0002117748048741082,0.0,0.0,0.0,43.0,43.0,1.7647058823529411,43.0,43.0,1.0,0.021105527638190957,0.0,0.0050022951173233346,1.0,0.022291342664593053,0.15962054233270134
IND123001AAA,2,1,3,3,13,16,0.0016156574280835414,0.00031442951017641204,13.0,13.0,1.911764705882353,3.0,3.0,2.606843922361164,16.0,16.0,1.0,0.007537688442211056,0.007336304782449576,0.01034597269069857,1.0,0.00829445308449974,0.1570318608069798
IND123401AAB,1,2,3,13,13,26,0.0016134681903761114,0.00038297346790858503,13.0,13.0,1.98,13.0,13.0,1.911764705882353,26.0,26.0,1.0,0.012562814070351761,0.007326363990061434,0.013914019655960983,1.0,0.01347848626231208,0.15977687138564228
IND123106AAB,1,0,1,10,0,10,0.0,0.0003661044594878032,0.0,0.0,0.0,10.0,10.0,1.96,10.0,10.0,1.0,0.004522613065326634,0.0,0.013035905577139632,1.0,0.005184033177812338,0.15451543935843143
IND124001AAB,1,1,2,4,4,8,0.0012150269276238015,0.00020517540050020785,4.0,4.0,2.520348837209302,4.0,4.0,1.778846153846154,8.0,8.0,1.0,0.0035175879396984926,0.005517139775419396,0.004658763965520843,1.0,0.00414722654224987,0.1538125187032211
IND126102AAA,1,2,3,4,7,11,0.0012128376899163712,0.0002901269481096483,7.0,7.0,2.2090062111801245,4.0,4.0,2.520348837209302,11.0,11.0,1.0,0.005025125628140704,0.005507198983031253,0.009080905926254691,1.0,0.005702436495593571,0.15530462781238297
IND124141AAA,1,1,2,3,10,13,0.001208459214501511,0.0005146179057246857,10.0,10.0,2.0652768284347234,3.0,3.0,2.4375,13.0,13.0,1.0,0.006030150753768845,0.005487317398254969,0.020766754052751465,1.0,0.00673924313115604,0.15804360431822964
IND124507AAA,2,2,4,11,12,23,0.0008085584599442474,0.0005343253346094606,12.0,12.0,2.386248736097068,11.0,11.0,1.836904761904762,23.0,23.0,1.0,0.01105527638190955,0.003671465988687502,0.02179262174630078,1.0,0.011923276308968377,0.1598287013882547
IND131028AAE,1,1,2,3,1,4,0.0,0.00022926471393416875,1.0,1.0,1.7333333333333334,3.0,3.0,2.511627906976744,4.0,4.0,1.0,0.0015075376884422112,0.0,0.005912730099620443,1.0,0.002073613271124935,0.15187047243270338
IND125047AAB,2,2,4,10,11,21,0.0004152254185092751,0.0004936955903610217,11.0,11.0,2.449248120300752,10.0,10.0,2.1142857142857143,21.0,21.0,1.0,0.010050251256281409,0.0018854369562844664,0.019677645598709798,1.0,0.01088646967340591,0.1585524216238943
IND125051AAA,3,1,4,13,4,17,0.0016149276821810646,0.0006625835827043565,4.0,0.0,1.0489583333333334,13.0,13.0,2.417343864712286,17.0,13.0,0.7647058823529411,0.008040201005025126,0.007332991184986861,0.028469088469640646,0.7647058823529411,0.00673924313115604,0.12525388456404568
IND335501AAA,1,1,2,1,1,2,0.0004053738488258389,0.00015006275358382635,1.0,1.0,1.7142857142857142,1.0,1.0,7.949367088607595,2.0,2.0,1.0,0.0005025125628140704,0.0018407033905378227,0.0017898821693173306,1.0,0.0010368066355624676,0.1510993014175358
IND335513AAA,3,3,6,20,16,36,0.004838580206372141,0.0011461050820679181,16.0,16.0,1.5336203446895997,20.0,19.0,1.8288741451464734,36.0,35.0,0.9722222222222222,0.017587939698492466,0.02197080797652751,0.05363873836328119,0.9722222222222222,0.018144116122343183,0.16917238534309603
IND335523AAB,3,1,4,6,1,7,0.00041074743228953125,0.000621466907670067,1.0,1.0,3.7542372881355934,6.0,5.0,2.300511838345147,7.0,6.0,0.8571428571428571,0.003015075376884422,0.0018651035173087188,0.02632876520218338,0.8571428571428571,0.003110419906687403,0.13552378932141665
IND335524AAA,2,1,3,7,1,8,0.0,0.00037915131143529,1.0,0.0,1.148936170212766,7.0,7.0,1.792128603104213,8.0,7.0,0.875,0.0035175879396984926,0.0,0.01371505778891231,0.875,0.0036288232244686366,0.13541673202637738
IND125050AAA,1,1,2,1,2,3,0.0,0.00015385298449885202,2.0,2.0,1.7186147186147185,1.0,1.0,2.7142857142857144,3.0,3.0,1.0,0.0010050251256281408,0.0,0.0019871821555078476,1.0,0.0015552099533437014,0.15088197420551017
IND125111AAA,1,1,2,4,2,6,0.0016127384444736346,0.0006788216568095183,2.0,2.0,3.295866935483871,4.0,0.0,1.0489583333333334,6.0,2.0,0.3333333333333333,0.0025125628140703522,0.007323050392598719,0.0293143593432458,0.3333333333333333,0.0010368066355624676,0.05847729616565079
IND125104AAA,1,1,2,10,1,11,0.0028091568515842776,0.0005242422544315603,1.0,1.0,2.5871559633027523,10.0,10.0,1.824264705882353,11.0,11.0,1.0,0.005025125628140704,0.012755693432718894,0.021267748295458768,1.0,0.005702436495593571,0.15955411989864568
IND125121AAA,1,1,2,2,3,5,0.0016105492067662044,0.0006925269552910827,3.0,3.0,3.9,2.0,2.0,3.295866935483871,5.0,5.0,1.0,0.0020100502512562816,0.0073131096002105765,0.030027786905252606,1.0,0.002592016588906169,0.15872514983225314
IND126116AAA,1,1,2,5,5,10,0.0,0.00029184639607666003,5.0,5.0,2.819672131147541,5.0,5.0,2.260869565217391,10.0,10.0,1.0,0.004522613065326634,0.0,0.0091704115705683,1.0,0.005184033177812338,0.15374234055711716
IND131301AAA,2,1,3,7,2,9,0.0012084592145015106,0.00043426550852134177,2.0,2.0,3.0358974358974358,7.0,7.0,2.488407494145199,9.0,9.0,1.0,0.004020100502512563,0.005487317398254967,0.016584020279000022,1.0,0.004665629860031105,0.15639350300999655
IND126112AAA,0,1,1,0,16,16,0.0,0.00011567822643110314,16.0,15.0,2.2641314553990606,0.0,0.0,0.0,16.0,15.0,0.9375,0.007537688442211056,0.0,0.0,0.9375,0.0077760497667185065,0.14367582957556052
IND127201AAA,1,1,2,8,3,11,0.001210648452208941,0.00046930801283035883,3.0,3.0,2.4375,8.0,8.0,1.8421052631578947,11.0,11.0,1.0,0.005025125628140704,0.00549725819064311,0.018408153365150892,1.0,0.005702436495593571,0.15716759210206516
IND131021AAA,0,1,1,0,58,58,0.0,0.00011567822643110314,58.0,50.0,1.625,0.0,0.0,0.0,58.0,50.0,0.8620689655172413,0.028643216080402014,0.0,0.0,0.8620689655172413,0.02592016588906169,0.14035917373104595
IND131028AAA,1,0,1,58,0,58,0.0,0.0002140096090239455,0.0,0.0,0.0,58.0,50.0,1.625,58.0,50.0,0.8620689655172413,0.028643216080402014,0.0,0.005118627561912247,0.8620689655172413,0.02592016588906169,0.1413828992434284
IND132103AAA,2,2,4,3,8,11,0.0008100179517492009,0.0001987189357294037,8.0,8.0,2.3426108374384236,3.0,3.0,4.236990950226245,11.0,11.0,1.0,0.005025125628140704,0.0036780931836129307,0.004322673516501172,1.0,0.005702436495593571,0.15389570488057766
IND136118AAA,1,1,2,17,22,39,0.0012183107841849468,0.0004960412162247982,22.0,22.0,1.4001322751322751,17.0,17.0,1.9893617021276595,39.0,39.0,1.0,0.019095477386934675,0.0055320509640016105,0.01979974685346358,1.0,0.02021772939346812,0.163149490867447
IND201204AAA,1,1,2,9,6,15,0.0,0.00031704686808658875,6.0,5.0,1.6428571428571428,9.0,9.0,2.0851063829787235,15.0,14.0,0.9333333333333333,0.007035175879396985,0.0,0.010482218922421897,0.9333333333333333,0.007257646448937273,0.14494388472167422
IND244001AAA,1,1,2,19,16,35,0.003618809930382241,0.0005407898032593505,16.0,16.0,1.9661686627978763,19.0,19.0,1.944099378881988,35.0,35.0,1.0,0.017085427135678396,0.016432129817600474,0.022129128836224,1.0,0.018144116122343183,0.165526832423916
IND244235AAA,1,1,2,21,20,41,0.0071847132828349175,0.0005855383902939028,20.0,4.0,0.8883495145631068,21.0,21.0,1.7603305785123966,41.0,25.0,0.6097560975609756,0.020100502512562818,0.032624023819154156,0.02445851081898442,0.6097560975609756,0.012960082944530845,0.11148026082255211
IND247667AAA,1,1,2,5,14,19,0.0,0.000227549694017484,14.0,14.0,1.8439189189189191,5.0,5.0,1.9640287769784173,19.0,19.0,1.0,0.009045226130653268,0.0,0.005823454956901053,1.0,0.009849663037843442,0.15490344697972003
IND247667AAB,1,1,2,15,2,17,0.0,0.00045129262919024586,2.0,2.0,2.6189939939939944,15.0,15.0,1.9285714285714288,17.0,17.0,1.0,0.008040201005025126,0.0,0.01747036487070316,1.0,0.008812856402280975,0.15682605168573907
IND248001AAA,3,1,4,29,12,41,0.001209736269830845,0.0006369540280325506,12.0,12.0,2.0512809312687006,29.0,21.0,1.7325839984829419,41.0,33.0,0.8048780487804879,0.020100502512562818,0.005493116193814718,0.0271349452746258,0.8048780487804879,0.017107309486780714,0.1351231974716098
IND248001AAD,2,1,3,3,9,12,0.00040263730169155104,0.0001871536339938261,9.0,9.0,2.078703703703704,3.0,2.0,1.6404500350685651,12.0,11.0,0.9166666666666666,0.005527638190954774,0.001828277400052644,0.0037206432117847165,0.9166666666666666,0.005702436495593571,0.1409384730144478
IND249407AAA,5,3,8,49,54,103,0.004033305602989039,0.001704703260125292,54.0,54.0,2.344420214333558,49.0,49.0,3.3798469503986746,103.0,103.0,1.0,0.051256281407035184,0.018314253176422223,0.08271649517747824,1.0,0.05339554173146708,0.19194526394108005
IND250002AAA,3,1,4,8,5,13,0.0004031846111184086,0.0004986081806311602,5.0,5.0,2.0,8.0,7.0,1.7845051151098597,13.0,12.0,0.9230769230769231,0.006030150753768845,0.0018307625981496796,0.019933369857782133,0.9230769230769231,0.006220839813374806,0.14534656674308077
IND250609AAA,1,0,1,1,0,1,0.0,0.00013805251994837933,0.0,0.0,0.0,1.0,1.0,2.9545454545454546,1.0,1.0,1.0,0.0,0.0,0.0011646909913802118,1.0,0.0005184033177812338,0.15031069869594324
IND250611AAA,1,1,2,3,11,14,0.0008103828247004393,0.00018280110698293167,11.0,11.0,1.9090909090909087,3.0,3.0,3.3142857142857145,14.0,14.0,1.0,0.006532663316582915,0.003679749982344288,0.0034940729741406327,1.0,0.007257646448937273,0.1543405648869005
IND251001AAA,1,1,2,10,12,22,0.0004053738488258389,0.00033942116160386496,12.0,12.0,2.128623188405797,10.0,10.0,1.930565088080531,22.0,22.0,1.0,0.010552763819095479,0.0018407033905378227,0.011646909913802107,1.0,0.011404872991187143,0.15713847973384681
IND132001AAA,2,3,5,7,6,13,0.00040555628530145803,0.000270267154511434,6.0,6.0,3.623452012383901,7.0,7.0,1.6341991341991342,13.0,13.0,1.0,0.006030150753768845,0.001841531789903501,0.00804710690700743,1.0,0.00673924313115604,0.15458822848699297
IND132103AAB,1,2,3,3,8,11,0.0,0.0002305545932223478,8.0,8.0,2.397564935064935,3.0,3.0,4.0588235294117645,11.0,11.0,1.0,0.005025125628140704,0.0,0.0059798746012222495,1.0,0.005702436495593571,0.15330762180161867
IND133004AAA,0,1,1,0,6,6,0.0,0.00011567822643110314,6.0,6.0,1.660774410774411,0.0,0.0,0.0,6.0,6.0,1.0,0.0025125628140703522,0.0,0.0,1.0,0.003110419906687403,0.1510947036895207
IND135001AAA,2,1,3,7,12,19,0.0008085584599442474,0.00023718021148466607,12.0,12.0,2.3,7.0,7.0,1.764813434895402,19.0,19.0,1.0,0.009045226130653268,0.003671465988687502,0.006324770313638278,1.0,0.009849663037843442,0.15592157654823935
IND134102AAA,2,1,3,3,16,19,1.824364756191894e-07,0.00024730347300006076,16.0,16.0,2.75,3.0,3.0,3.257575757575758,19.0,19.0,1.0,0.009045226130653268,8.283993656785881e-07,0.006851735398871573,1.0,0.009849663037843442,0.15510931016795557
IND174103AAA,4,1,5,20,6,26,0.0006044120437263745,0.0006513533345451122,6.0,6.0,2.7384615384615385,20.0,20.0,2.515315934065934,26.0,26.0,1.0,0.012562814070351761,0.0027444870984931623,0.02788449933604693,1.0,0.01347848626231208,0.1614254980987674
IND134109AAA,0,1,1,0,15,15,0.0,0.00011567822643110314,15.0,15.0,12.83783783783784,0.0,0.0,0.0,15.0,15.0,1.0,0.007035175879396985,0.0,0.0,1.0,0.0077760497667185065,0.152925201434857
IND134203AAA,1,2,3,1,15,16,0.0004053738488258389,0.0001388488288918237,15.0,15.0,2.449662162162162,1.0,1.0,2.810810810810811,16.0,16.0,1.0,0.007537688442211056,0.0018407033905378227,0.0012061427517260316,1.0,0.00829445308449974,0.15382999447120738
IND140501AAA,1,1,2,14,14,28,0.0,0.00022585123458408027,14.0,14.0,2.514705882352941,14.0,14.0,1.575,28.0,28.0,1.0,0.0135678391959799,0.0,0.005735041868023739,1.0,0.014515292897874546,0.1567162621072809
IND173025AAA,1,1,2,12,11,23,0.0008063692222368172,0.00031730988286780793,11.0,11.0,2.3737373737373737,12.0,12.0,2.3,23.0,23.0,1.0,0.01105527638190955,0.0036615251962993593,0.010495910123265815,1.0,0.011923276308968377,0.15756687386555066
IND136027AAA,1,1,2,22,21,43,0.0004068333406307924,0.0005726371123659698,21.0,21.0,1.8235294117647056,22.0,22.0,2.0954545454545457,43.0,43.0,1.0,0.021105527638190957,0.0018473305854632513,0.02378693644420679,1.0,0.022291342664593053,0.16383930324444387
IND132039AAA,1,0,1,21,0,21,0.0,0.0006026580210127588,0.0,0.0,0.0,21.0,21.0,1.8235294117647056,21.0,21.0,1.0,0.010050251256281409,0.0,0.02534967100952235,1.0,0.01088646967340591,0.1592154674669857
IND136128AAA,1,1,2,22,22,44,0.000812936935359108,0.0005375083001381822,22.0,22.0,2.0954545454545457,22.0,22.0,1.4001322751322751,44.0,44.0,1.0,0.021608040201005027,0.0036913475734637884,0.021958310610367633,1.0,0.022809745982374285,0.1641379709630469
IND140001AAA,1,1,2,21,19,40,0.0004053738488258389,0.0003846173680133008,19.0,19.0,1.7575757575757576,21.0,21.0,1.6666666666666667,40.0,40.0,1.0,0.019597989949748748,0.0018407033905378227,0.013999592665951806,1.0,0.020736132711249352,0.1612700117749494
IND140118AAA,1,1,2,19,17,36,0.0004031846111184086,0.0004427406320419941,17.0,17.0,1.6,19.0,19.0,1.7575757575757576,36.0,36.0,1.0,0.017587939698492466,0.0018307625981496796,0.017025191751418426,1.0,0.01866251944012442,0.16105909184046288
IND140301AAA,1,2,3,21,40,61,0.0008103828247004393,0.0006022608781062349,40.0,40.0,1.8666666666666667,21.0,20.0,1.434782608695652,61.0,60.0,0.9836065573770492,0.030150753768844223,0.003679749982344288,0.025328997786246647,0.9836065573770492,0.031104199066874026,0.16573003896163493
